Sample	Group	Length
CbA1	Cb	176
CbA1	Cb	2970
CbA1	Cb	3118
CbA1	Cb	4523
CbA1	Cb	542
CbA1	Cb	747
CbA1	Cb	738
CbA1	Cb	296
CbA1	Cb	235
CbA1	Cb	232
CbA1	Cb	336
CbA1	Cb	347
CbA1	Cb	662
CbA1	Cb	509
CbA1	Cb	2205
CbA1	Cb	541
CbA1	Cb	212
CbA1	Cb	202
CbA1	Cb	465
CbA1	Cb	1005
CbA1	Cb	407
CbA1	Cb	390
CbA1	Cb	573
CbA1	Cb	508
CbA1	Cb	374
CbA1	Cb	1623
CbA1	Cb	252
CbA1	Cb	797
CbA1	Cb	2242
CbA1	Cb	1449
CbA1	Cb	2032
CbA1	Cb	753
CbA1	Cb	818
CbA1	Cb	147
CbA1	Cb	261
CbA1	Cb	571
CbA1	Cb	552
CbA1	Cb	506
CbA1	Cb	953
CbA1	Cb	149
CbA1	Cb	524
CbA1	Cb	389
CbA1	Cb	247
CbA1	Cb	119
CbA1	Cb	682
CbA1	Cb	2270
CbA1	Cb	282
CbA1	Cb	348
CbA1	Cb	1775
CbA1	Cb	185
CbA1	Cb	234
CbA1	Cb	221
CbA1	Cb	637
CbA1	Cb	177
CbA1	Cb	397
CbA1	Cb	855
CbA1	Cb	596
CbA1	Cb	380
CbA1	Cb	375
CbA1	Cb	2831
CbA1	Cb	342
CbA1	Cb	713
CbA1	Cb	386
CbA1	Cb	1559
CbA1	Cb	3870
CbA1	Cb	492
CbA1	Cb	270
CbA1	Cb	454
CbA1	Cb	237
CbA1	Cb	1978
CbA1	Cb	183
CbA1	Cb	172
CbA1	Cb	333
CbA1	Cb	289
CbA1	Cb	80
CbA1	Cb	323
CbA1	Cb	195
CbA1	Cb	744
CbA1	Cb	275
CbA1	Cb	414
CbA1	Cb	1744
CbA1	Cb	634
CbA1	Cb	208
CbA1	Cb	544
CbA1	Cb	226
CbA1	Cb	248
CbA1	Cb	148
CbA1	Cb	242
CbA1	Cb	364
CbA1	Cb	91
CbA1	Cb	433
CbA1	Cb	239
CbA1	Cb	565
CbA1	Cb	327
CbA1	Cb	737
CbA1	Cb	524
CbA1	Cb	620
CbA1	Cb	1692
CbA1	Cb	1190
CbA1	Cb	3079
CbA1	Cb	205
CbA1	Cb	237
CbA1	Cb	261
CbA1	Cb	273
CbA1	Cb	2880
CbA1	Cb	159
CbA1	Cb	230
CbA1	Cb	388
CbA1	Cb	1620
CbA1	Cb	2627
CbA1	Cb	392
CbA1	Cb	515
CbA1	Cb	295
CbA1	Cb	255
CbA1	Cb	2948
CbA1	Cb	472
CbA1	Cb	578
CbA1	Cb	2944
CbA1	Cb	391
CbA1	Cb	205
CbA1	Cb	413
CbA1	Cb	581
CbA1	Cb	1869
CbA1	Cb	2750
CbA1	Cb	550
CbA1	Cb	1359
CbA1	Cb	3239
CbA1	Cb	487
CbA1	Cb	157
CbA1	Cb	1797
CbA1	Cb	1909
CbA1	Cb	2157
CbA1	Cb	616
CbA1	Cb	214
CbA1	Cb	1876
CbA1	Cb	1000
CbA1	Cb	1902
CbA1	Cb	804
CbA1	Cb	226
CbA1	Cb	346
CbA1	Cb	312
CbA1	Cb	1957
CbA1	Cb	172
CbA1	Cb	378
CbA1	Cb	405
CbA1	Cb	245
CbA1	Cb	782
CbA1	Cb	216
CbA1	Cb	306
CbA1	Cb	360
CbA1	Cb	381
CbA1	Cb	2213
CbA1	Cb	713
CbA1	Cb	1929
CbA1	Cb	434
CbA1	Cb	230
CbA1	Cb	387
CbA1	Cb	2037
CbA1	Cb	442
CbA1	Cb	4614
CbA1	Cb	2865
CbA1	Cb	702
CbA1	Cb	181
CbA1	Cb	535
CbA1	Cb	210
CbA1	Cb	370
CbA1	Cb	413
CbA1	Cb	731
CbA1	Cb	2157
CbA1	Cb	666
CbA1	Cb	2565
CbA1	Cb	608
CbA1	Cb	361
CbA1	Cb	2646
CbA1	Cb	107
CbA1	Cb	380
CbA1	Cb	989
CbA1	Cb	330
CbA1	Cb	288
CbA1	Cb	834
CbA1	Cb	469
CbA1	Cb	423
CbA1	Cb	932
CbA1	Cb	1200
CbA1	Cb	199
CbA1	Cb	268
CbA1	Cb	263
CbA1	Cb	318
CbA1	Cb	186
CbA1	Cb	345
CbA1	Cb	159
CbA1	Cb	302
CbA1	Cb	2527
CbA1	Cb	4660
CbA1	Cb	939
CbA1	Cb	175
CbA1	Cb	307
CbA1	Cb	354
CbA1	Cb	861
CbA1	Cb	452
CbA1	Cb	207
CbA1	Cb	233
CbA1	Cb	260
CbA1	Cb	126
CbA1	Cb	571
CbA1	Cb	219
CbA1	Cb	1501
CbA1	Cb	1061
CbA1	Cb	143
CbA1	Cb	683
CbA1	Cb	724
CbA1	Cb	2185
CbA1	Cb	254
CbA1	Cb	120
CbA1	Cb	390
CbA1	Cb	920
CbA1	Cb	2141
CbA1	Cb	688
CbA1	Cb	193
CbA1	Cb	141
CbA1	Cb	1212
CbA1	Cb	638
CbA1	Cb	2664
CbA1	Cb	2185
CbA1	Cb	775
CbA1	Cb	517
CbA1	Cb	493
CbA1	Cb	1900
CbA1	Cb	1076
CbA1	Cb	1575
CbA1	Cb	2514
CbA1	Cb	411
CbA1	Cb	4500
CbA1	Cb	368
CbA1	Cb	1496
CbA1	Cb	234
CbA1	Cb	506
CbA1	Cb	411
CbA1	Cb	408
CbA1	Cb	371
CbA1	Cb	1039
CbA1	Cb	141
CbA1	Cb	235
CbA1	Cb	516
CbA1	Cb	324
CbA1	Cb	377
CbA1	Cb	304
CbA1	Cb	224
CbA1	Cb	594
CbA1	Cb	558
CbA1	Cb	1331
CbA1	Cb	706
CbA1	Cb	410
CbA1	Cb	588
CbA1	Cb	651
CbA1	Cb	254
CbA1	Cb	2091
CbA1	Cb	2952
CbA1	Cb	1472
CbA1	Cb	357
CbA1	Cb	331
CbA1	Cb	676
CbA1	Cb	796
CbA1	Cb	477
CbA1	Cb	1019
CbA1	Cb	335
CbA1	Cb	1440
CbA1	Cb	2774
CbA1	Cb	161
CbA1	Cb	515
CbA1	Cb	191
CbA1	Cb	407
CbA1	Cb	352
CbA1	Cb	938
CbA1	Cb	544
CbA1	Cb	1129
CbA1	Cb	469
CbA1	Cb	462
CbA1	Cb	332
CbA1	Cb	237
CbA1	Cb	5973
CbA1	Cb	158
CbA1	Cb	136
CbA1	Cb	1169
CbA1	Cb	3628
CbA1	Cb	262
CbA1	Cb	336
CbA1	Cb	166
CbA1	Cb	396
CbA1	Cb	1315
CbA1	Cb	2426
CbA1	Cb	503
CbA1	Cb	426
CbA1	Cb	464
CbA1	Cb	317
CbA1	Cb	433
CbA1	Cb	260
CbA1	Cb	1254
CbA1	Cb	211
CbA1	Cb	1446
CbA1	Cb	234
CbA1	Cb	376
CbA1	Cb	186
CbA1	Cb	248
CbA1	Cb	1132
CbA1	Cb	206
CbA1	Cb	1214
CbA1	Cb	378
CbA1	Cb	312
CbA1	Cb	518
CbA1	Cb	202
CbA1	Cb	926
CbA1	Cb	522
CbA1	Cb	2320
CbA1	Cb	572
CbA1	Cb	1075
CbA1	Cb	658
CbA1	Cb	186
CbA1	Cb	482
CbA1	Cb	448
CbA1	Cb	785
CbA1	Cb	360
CbA1	Cb	298
CbA1	Cb	2072
CbA1	Cb	415
CbA1	Cb	708
CbA1	Cb	688
CbA1	Cb	3059
CbA1	Cb	363
CbA1	Cb	295
CbA1	Cb	287
CbA1	Cb	325
CbA1	Cb	393
CbA1	Cb	892
CbA1	Cb	1090
CbA1	Cb	232
CbA1	Cb	460
CbA1	Cb	216
CbA1	Cb	228
CbA1	Cb	216
CbA1	Cb	630
CbA1	Cb	181
CbA1	Cb	214
CbA1	Cb	696
CbA1	Cb	944
CbA1	Cb	158
CbA1	Cb	258
CbA1	Cb	580
CbA1	Cb	267
CbA1	Cb	220
CbA1	Cb	123
CbA1	Cb	441
CbA1	Cb	2451
CbA1	Cb	267
CbA1	Cb	256
CbA1	Cb	433
CbA1	Cb	1099
CbA1	Cb	157
CbA1	Cb	315
CbA1	Cb	882
CbA1	Cb	2641
CbA1	Cb	3319
CbA1	Cb	145
CbA1	Cb	4114
CbA1	Cb	588
CbA1	Cb	3244
CbA1	Cb	352
CbA1	Cb	315
CbA1	Cb	297
CbA1	Cb	414
CbA1	Cb	232
CbA1	Cb	867
CbA1	Cb	798
CbA1	Cb	369
CbA1	Cb	201
CbA1	Cb	112
CbA1	Cb	473
CbA1	Cb	473
CbA1	Cb	357
CbA1	Cb	192
CbA1	Cb	777
CbA1	Cb	369
CbA1	Cb	111
CbA1	Cb	805
CbA1	Cb	1878
CbA1	Cb	307
CbA1	Cb	1844
CbA1	Cb	267
CbA1	Cb	3162
CbA1	Cb	1508
CbA1	Cb	414
CbA1	Cb	627
CbA1	Cb	257
CbA1	Cb	749
CbA1	Cb	2497
CbA1	Cb	714
CbA1	Cb	394
CbA1	Cb	1212
CbA1	Cb	415
CbA1	Cb	172
CbA1	Cb	272
CbA1	Cb	1831
CbA1	Cb	366
CbA1	Cb	3032
CbA1	Cb	1607
CbA1	Cb	207
CbA1	Cb	254
CbA1	Cb	389
CbA1	Cb	705
CbA1	Cb	529
CbA1	Cb	791
CbA1	Cb	450
CbA1	Cb	418
CbA1	Cb	331
CbA1	Cb	2255
CbA1	Cb	1454
CbA1	Cb	1003
CbA1	Cb	256
CbA1	Cb	254
CbA1	Cb	2410
CbA1	Cb	225
CbA1	Cb	207
CbA1	Cb	2511
CbA1	Cb	213
CbA1	Cb	216
CbA1	Cb	1480
CbA1	Cb	1473
CbA1	Cb	553
CbA1	Cb	487
CbA1	Cb	390
CbA1	Cb	629
CbA1	Cb	3085
CbA1	Cb	387
CbA1	Cb	260
CbA1	Cb	399
CbA1	Cb	804
CbA1	Cb	1516
CbA1	Cb	1793
CbA1	Cb	391
CbA1	Cb	529
CbA1	Cb	752
CbA1	Cb	362
CbA1	Cb	135
CbA1	Cb	442
CbA1	Cb	233
CbA1	Cb	373
CbA1	Cb	945
CbA1	Cb	502
CbA1	Cb	324
CbA1	Cb	447
CbA1	Cb	372
CbA1	Cb	2280
CbA1	Cb	736
CbA1	Cb	820
CbA1	Cb	1214
CbA1	Cb	135
CbA1	Cb	330
CbA1	Cb	385
CbA1	Cb	283
CbA1	Cb	398
CbA1	Cb	597
CbA1	Cb	1874
CbA1	Cb	3394
CbA1	Cb	176
CbA1	Cb	385
CbA1	Cb	2119
CbA1	Cb	3092
CbA1	Cb	4101
CbA1	Cb	4056
CbA1	Cb	833
CbA1	Cb	550
CbA1	Cb	337
CbA1	Cb	914
CbA1	Cb	750
CbA1	Cb	312
CbA1	Cb	484
CbA1	Cb	455
CbA1	Cb	3732
CbA1	Cb	392
CbA1	Cb	353
CbA1	Cb	323
CbA1	Cb	233
CbA1	Cb	1735
CbA1	Cb	243
CbA1	Cb	406
CbA1	Cb	111
CbA1	Cb	1059
CbA1	Cb	440
CbA1	Cb	418
CbA1	Cb	135
CbA1	Cb	370
CbA1	Cb	349
CbA1	Cb	2452
CbA1	Cb	467
CbA1	Cb	489
CbA1	Cb	280
CbA1	Cb	323
CbA1	Cb	130
CbA1	Cb	526
CbA1	Cb	348
CbA1	Cb	250
CbA1	Cb	350
CbA1	Cb	1871
CbA1	Cb	411
CbA1	Cb	892
CbA1	Cb	625
CbA1	Cb	229
CbA1	Cb	230
CbA1	Cb	653
CbA1	Cb	359
CbA1	Cb	210
CbA1	Cb	327
CbA1	Cb	211
CbA1	Cb	316
CbA1	Cb	2961
CbA1	Cb	389
CbA1	Cb	294
CbA1	Cb	365
CbA1	Cb	766
CbA1	Cb	1617
CbA1	Cb	864
CbA1	Cb	457
CbA1	Cb	364
CbA1	Cb	320
CbA1	Cb	261
CbA1	Cb	2282
CbA1	Cb	260
CbA1	Cb	362
CbA1	Cb	3526
CbA1	Cb	589
CbA1	Cb	1851
CbA1	Cb	183
CbA1	Cb	369
CbA1	Cb	272
CbA1	Cb	2628
CbA1	Cb	400
CbA1	Cb	243
CbA1	Cb	581
CbA1	Cb	476
CbA1	Cb	238
CbA1	Cb	667
CbA1	Cb	245
CbA1	Cb	491
CbA1	Cb	354
CbA1	Cb	242
CbA1	Cb	454
CbA1	Cb	355
CbA1	Cb	350
CbA1	Cb	487
CbA1	Cb	608
CbA1	Cb	313
CbA1	Cb	706
CbA1	Cb	1584
CbA1	Cb	473
CbA1	Cb	5955
CbA1	Cb	4753
CbA1	Cb	457
CbA1	Cb	391
CbA1	Cb	376
CbA1	Cb	495
CbA1	Cb	777
CbA1	Cb	359
CbA1	Cb	803
CbA1	Cb	440
CbA1	Cb	382
CbA1	Cb	365
CbA1	Cb	358
CbA1	Cb	953
CbA1	Cb	497
CbA1	Cb	1226
CbA1	Cb	791
CbA1	Cb	336
CbA1	Cb	697
CbA1	Cb	334
CbA1	Cb	256
CbA1	Cb	179
CbA1	Cb	999
CbA1	Cb	286
CbA1	Cb	2772
CbA1	Cb	160
CbA1	Cb	798
CbA1	Cb	593
CbA1	Cb	3210
CbA1	Cb	339
CbA1	Cb	779
CbA1	Cb	841
CbA1	Cb	569
CbA1	Cb	232
CbA1	Cb	398
CbA1	Cb	343
CbA1	Cb	442
CbA1	Cb	632
CbA1	Cb	329
CbA1	Cb	366
CbA1	Cb	739
CbA1	Cb	487
CbA1	Cb	377
CbA1	Cb	315
CbA1	Cb	678
CbA1	Cb	493
CbA1	Cb	605
CbA1	Cb	4740
CbA1	Cb	238
CbA1	Cb	271
CbA1	Cb	886
CbA1	Cb	401
CbA1	Cb	953
CbA1	Cb	191
CbA1	Cb	2001
CbA1	Cb	132
CbA1	Cb	605
CbA1	Cb	561
CbA1	Cb	1781
CbA1	Cb	346
CbA1	Cb	291
CbA1	Cb	1296
CbA1	Cb	776
CbA1	Cb	777
CbA1	Cb	771
CbA1	Cb	373
CbA1	Cb	1733
CbA1	Cb	554
CbA1	Cb	134
CbA1	Cb	919
CbA1	Cb	1815
CbA1	Cb	896
CbA1	Cb	426
CbA1	Cb	412
CbA1	Cb	3507
CbA1	Cb	238
CbA1	Cb	655
CbA1	Cb	462
CbA1	Cb	304
CbA1	Cb	556
CbA1	Cb	544
CbA1	Cb	2501
CbA1	Cb	3005
CbA1	Cb	2217
CbA1	Cb	398
CbA1	Cb	349
CbA1	Cb	1031
CbA1	Cb	592
CbA1	Cb	1151
CbA1	Cb	473
CbA1	Cb	2275
CbA1	Cb	1903
CbA1	Cb	266
CbA1	Cb	1859
CbA1	Cb	1878
CbA1	Cb	299
CbA1	Cb	3643
CbA1	Cb	435
CbA1	Cb	714
CbA1	Cb	4520
CbA1	Cb	968
CbA1	Cb	1501
CbA1	Cb	3033
CbA1	Cb	309
CbA1	Cb	1544
CbA1	Cb	324
CbA1	Cb	718
CbA1	Cb	758
CbA1	Cb	374
CbA1	Cb	868
CbA1	Cb	592
CbA1	Cb	592
CbA1	Cb	512
CbA1	Cb	2304
CbA1	Cb	402
CbA1	Cb	907
CbA1	Cb	787
CbA1	Cb	143
CbA1	Cb	528
CbA1	Cb	1316
CbA1	Cb	1224
CbA1	Cb	467
CbA1	Cb	410
CbA1	Cb	1144
CbA1	Cb	144
CbA1	Cb	364
CbA1	Cb	543
CbA1	Cb	1525
CbA1	Cb	312
CbA1	Cb	329
CbA1	Cb	1157
CbA1	Cb	103
CbA1	Cb	236
CbA1	Cb	66
CbA1	Cb	627
CbA1	Cb	1429
CbA1	Cb	813
CbA1	Cb	2515
CbA1	Cb	187
CbA1	Cb	281
CbA1	Cb	249
CbA1	Cb	242
CbA1	Cb	625
CbA1	Cb	229
CbA1	Cb	371
CbA1	Cb	753
CbA1	Cb	593
CbA1	Cb	243
CbA1	Cb	636
CbA1	Cb	268
CbA1	Cb	614
CbA1	Cb	425
CbA1	Cb	587
CbA1	Cb	879
CbA1	Cb	576
CbA1	Cb	2665
CbA1	Cb	380
CbA1	Cb	189
CbA1	Cb	138
CbA1	Cb	219
CbA1	Cb	408
CbA1	Cb	634
CbA1	Cb	368
CbA1	Cb	626
CbA1	Cb	295
CbA1	Cb	2404
CbA1	Cb	615
CbA1	Cb	243
CbA1	Cb	541
CbA1	Cb	455
CbA1	Cb	1536
CbA1	Cb	390
CbA1	Cb	244
CbA1	Cb	416
CbA1	Cb	570
CbA1	Cb	844
CbA1	Cb	843
CbA1	Cb	399
CbA1	Cb	300
CbA1	Cb	432
CbA1	Cb	374
CbA1	Cb	211
CbA1	Cb	264
CbA1	Cb	1276
CbA1	Cb	232
CbA1	Cb	721
CbA1	Cb	383
CbA1	Cb	412
CbA1	Cb	405
CbA1	Cb	147
CbA1	Cb	365
CbA1	Cb	687
CbA1	Cb	886
CbA1	Cb	708
CbA1	Cb	564
CbA1	Cb	259
CbA1	Cb	230
CbA1	Cb	2319
CbA1	Cb	538
CbA1	Cb	383
CbA1	Cb	395
CbA1	Cb	329
CbA1	Cb	659
CbA1	Cb	598
CbA1	Cb	316
CbA1	Cb	332
CbA1	Cb	139
CbA1	Cb	143
CbA1	Cb	194
CbA1	Cb	425
CbA1	Cb	721
CbA1	Cb	328
CbA1	Cb	170
CbA1	Cb	588
CbA1	Cb	3398
CbA1	Cb	1065
CbA1	Cb	169
CbA1	Cb	357
CbA1	Cb	380
CbA1	Cb	362
CbA1	Cb	132
CbA1	Cb	777
CbA1	Cb	213
CbA1	Cb	663
CbA1	Cb	757
CbA1	Cb	329
CbA1	Cb	629
CbA1	Cb	657
CbA1	Cb	595
CbA1	Cb	1476
CbA1	Cb	403
CbA1	Cb	412
CbA1	Cb	675
CbA1	Cb	299
CbA1	Cb	346
CbA1	Cb	193
CbA1	Cb	1483
CbA1	Cb	1657
CbA1	Cb	299
CbA1	Cb	472
CbA1	Cb	209
CbA1	Cb	2323
CbA1	Cb	2595
CbA1	Cb	1621
CbA1	Cb	337
CbA1	Cb	2577
CbA1	Cb	705
CbA1	Cb	993
CbA1	Cb	1786
CbA1	Cb	337
CbA1	Cb	2007
CbA1	Cb	785
CbA1	Cb	227
CbA1	Cb	1096
CbA1	Cb	110
CbA1	Cb	378
CbA1	Cb	579
CbA1	Cb	353
CbA1	Cb	325
CbA1	Cb	2244
CbA1	Cb	1383
CbA1	Cb	466
CbA1	Cb	116
CbA1	Cb	241
CbA1	Cb	1848
CbA1	Cb	1931
CbA1	Cb	794
CbA1	Cb	336
CbA1	Cb	253
CbA1	Cb	274
CbA1	Cb	315
CbA1	Cb	432
CbA1	Cb	284
CbA1	Cb	1365
CbA1	Cb	258
CbA1	Cb	2770
CbA1	Cb	245
CbA1	Cb	2058
CbA1	Cb	513
CbA1	Cb	419
CbA1	Cb	357
CbA1	Cb	347
CbA1	Cb	233
CbA1	Cb	2244
CbA1	Cb	250
CbA1	Cb	413
CbA1	Cb	126
CbA1	Cb	543
CbA1	Cb	239
CbA1	Cb	600
CbA1	Cb	201
CbA1	Cb	241
CbA1	Cb	223
CbA1	Cb	842
CbA1	Cb	4458
CbA1	Cb	485
CbA1	Cb	438
CbA1	Cb	1865
CbA1	Cb	261
CbA1	Cb	533
CbA1	Cb	226
CbA1	Cb	281
CbA1	Cb	483
CbA1	Cb	373
CbA1	Cb	297
CbA1	Cb	519
CbA1	Cb	1128
CbA1	Cb	154
CbA1	Cb	238
CbA1	Cb	678
CbA1	Cb	1831
CbA1	Cb	693
CbA1	Cb	4378
CbA1	Cb	336
CbA1	Cb	273
CbA1	Cb	339
CbA1	Cb	647
CbA1	Cb	279
CbA1	Cb	3493
CbA1	Cb	550
CbA1	Cb	393
CbA1	Cb	202
CbA1	Cb	639
CbA1	Cb	704
CbA1	Cb	487
CbA1	Cb	371
CbA1	Cb	417
CbA1	Cb	364
CbA1	Cb	1642
CbA1	Cb	215
CbA1	Cb	239
CbA1	Cb	239
CbA1	Cb	1238
CbA1	Cb	333
CbA1	Cb	217
CbA1	Cb	260
CbA1	Cb	509
CbA1	Cb	293
CbA1	Cb	377
CbA1	Cb	408
CbA1	Cb	526
CbA1	Cb	4273
CbA1	Cb	3739
CbA1	Cb	352
CbA1	Cb	394
CbA1	Cb	323
CbA1	Cb	253
CbA1	Cb	155
CbA1	Cb	404
CbA1	Cb	416
CbA1	Cb	117
CbA1	Cb	759
CbA1	Cb	748
CbA1	Cb	331
CbA1	Cb	335
CbA1	Cb	799
CbA1	Cb	208
CbA1	Cb	275
CbA1	Cb	241
CbA1	Cb	304
CbA1	Cb	349
CbA1	Cb	611
CbA1	Cb	334
CbA1	Cb	596
CbA1	Cb	1082
CbA1	Cb	377
CbA1	Cb	435
CbA1	Cb	405
CbA1	Cb	304
CbA1	Cb	170
CbA1	Cb	383
CbA1	Cb	255
CbA1	Cb	218
CbA1	Cb	254
CbA1	Cb	948
CbA1	Cb	383
CbA1	Cb	310
CbA1	Cb	570
CbA1	Cb	173
CbA1	Cb	414
CbA1	Cb	206
CbA1	Cb	769
CbA1	Cb	767
CbA1	Cb	210
CbA1	Cb	504
CbA1	Cb	572
CbA1	Cb	746
CbA1	Cb	355
CbA1	Cb	401
CbA1	Cb	222
CbA1	Cb	436
CbA1	Cb	298
CbA1	Cb	2615
CbA1	Cb	539
CbA1	Cb	218
CbA1	Cb	199
CbA1	Cb	555
CbA1	Cb	296
CbA1	Cb	413
CbA1	Cb	300
CbA1	Cb	450
CbA1	Cb	369
CbA1	Cb	265
CbA1	Cb	255
CbA1	Cb	241
CbA1	Cb	145
CbA1	Cb	349
CbA1	Cb	432
CbA1	Cb	314
CbA1	Cb	305
CbA1	Cb	230
CbA1	Cb	312
CbA1	Cb	356
CbA1	Cb	295
CbA1	Cb	217
CbA1	Cb	558
CbA1	Cb	222
CbA1	Cb	2074
CbA1	Cb	784
CbA1	Cb	178
CbA1	Cb	561
CbA1	Cb	563
CbA1	Cb	1492
CbA1	Cb	1543
CbA1	Cb	375
CbA1	Cb	1978
CbA1	Cb	783
CbA1	Cb	553
CbA1	Cb	615
CbA1	Cb	373
CbA1	Cb	370
CbA1	Cb	304
CbA1	Cb	370
CbA1	Cb	1556
CbA1	Cb	4122
CbA1	Cb	470
CbA1	Cb	2179
CbA1	Cb	4155
CbA1	Cb	541
CbA1	Cb	279
CbA1	Cb	411
CbA1	Cb	510
CbA1	Cb	340
CbA1	Cb	780
CbA1	Cb	516
CbA1	Cb	1311
CbA1	Cb	1214
CbA1	Cb	522
CbA1	Cb	354
CbA1	Cb	239
CbA1	Cb	414
CbA1	Cb	292
CbA1	Cb	851
CbA1	Cb	1859
CbA1	Cb	1108
CbA1	Cb	3892
CbA1	Cb	352
CbA1	Cb	622
CbA1	Cb	409
CbA1	Cb	473
CbA1	Cb	572
CbA1	Cb	783
CbA1	Cb	1315
CbA1	Cb	225
CbA1	Cb	701
CbA1	Cb	1339
CbA1	Cb	696
CbA1	Cb	382
CbA1	Cb	2668
CbA1	Cb	262
CbA1	Cb	716
CbA1	Cb	530
CbA1	Cb	2362
CbA1	Cb	274
CbA1	Cb	1758
CbA1	Cb	1581
CbA1	Cb	3228
CbA1	Cb	730
CbA1	Cb	367
CbA1	Cb	306
CbA1	Cb	1843
CbA1	Cb	649
CbA1	Cb	652
CbA1	Cb	264
CbA1	Cb	928
CbA1	Cb	237
CbA1	Cb	284
CbA1	Cb	345
CbA1	Cb	674
CbA1	Cb	454
CbA1	Cb	223
CbA1	Cb	3194
CbA1	Cb	233
CbA1	Cb	1677
CbA1	Cb	372
CbA1	Cb	585
CbA1	Cb	197
CbA1	Cb	1141
CbA1	Cb	390
CbA1	Cb	2284
CbA1	Cb	601
CbA1	Cb	686
CbA1	Cb	2357
CbA1	Cb	931
CbA1	Cb	877
CbA1	Cb	235
CbA1	Cb	736
CbA1	Cb	735
CbA1	Cb	2312
CbA1	Cb	552
CbA1	Cb	329
CbA1	Cb	422
CbA1	Cb	196
CbA1	Cb	681
CbA1	Cb	2030
CbA1	Cb	2985
CbA1	Cb	626
CbA1	Cb	133
CbA1	Cb	1444
CbA1	Cb	326
CbA1	Cb	288
CbA1	Cb	346
CbA1	Cb	317
CbA1	Cb	494
CbA1	Cb	304
CbA1	Cb	262
CbA1	Cb	398
CbA1	Cb	264
CbA1	Cb	212
CbA1	Cb	413
CbA1	Cb	482
CbA1	Cb	2529
CbA1	Cb	620
CbA1	Cb	234
CbA1	Cb	226
CbA1	Cb	236
CbA1	Cb	1160
CbA1	Cb	389
CbA1	Cb	355
CbA1	Cb	653
CbA1	Cb	291
CbA1	Cb	415
CbA1	Cb	194
CbA1	Cb	404
CbA1	Cb	1002
CbA1	Cb	402
CbA1	Cb	335
CbA1	Cb	221
CbA1	Cb	275
CbA1	Cb	186
CbA1	Cb	486
CbA1	Cb	320
CbA1	Cb	146
CbA1	Cb	328
CbA1	Cb	216
CbA1	Cb	183
CbA1	Cb	409
CbA1	Cb	1155
CbA1	Cb	397
CbA1	Cb	1446
CbA1	Cb	1018
CbA1	Cb	288
CbA1	Cb	1947
CbA1	Cb	826
CbA1	Cb	832
CbA1	Cb	427
CbA1	Cb	999
CbA1	Cb	2153
CbA1	Cb	265
CbA1	Cb	2919
CbA1	Cb	333
CbA1	Cb	1319
CbA1	Cb	577
CbA1	Cb	364
CbA1	Cb	200
CbA1	Cb	488
CbA1	Cb	5591
CbA1	Cb	1014
CbA1	Cb	203
CbA1	Cb	840
CbA1	Cb	371
CbA1	Cb	361
CbA1	Cb	748
CbA1	Cb	747
CbA1	Cb	417
CbA1	Cb	755
CbA1	Cb	425
CbA1	Cb	387
CbA1	Cb	817
CbA1	Cb	2273
CbA1	Cb	403
CbA1	Cb	586
CbA1	Cb	240
CbA1	Cb	305
CbA1	Cb	183
CbA1	Cb	216
CbA1	Cb	580
CbA1	Cb	500
CbA1	Cb	195
CbA1	Cb	323
CbA1	Cb	765
CbA1	Cb	657
CbA1	Cb	203
CbA1	Cb	195
CbA1	Cb	280
CbA1	Cb	533
CbA1	Cb	3110
CbA1	Cb	548
CbA1	Cb	821
CbA1	Cb	413
CbA1	Cb	408
CbA1	Cb	315
CbA1	Cb	205
CbA1	Cb	472
CbA1	Cb	175
CbA1	Cb	780
CbA1	Cb	110
CbA1	Cb	540
CbA1	Cb	318
CbA1	Cb	240
CbA1	Cb	408
CbA1	Cb	544
CbA1	Cb	366
CbA1	Cb	899
CbA1	Cb	241
CbA1	Cb	418
CbA1	Cb	873
CbA1	Cb	361
CbA1	Cb	2368
CbA1	Cb	914
CbA1	Cb	909
CbA1	Cb	356
CbA1	Cb	2037
CbA1	Cb	2886
CbA1	Cb	3037
CbA1	Cb	386
CbA1	Cb	1399
CbA1	Cb	1054
CbA1	Cb	442
CbA1	Cb	635
CbA1	Cb	976
CbA1	Cb	820
CbA1	Cb	1033
CbA1	Cb	2149
CbA1	Cb	345
CbA1	Cb	2306
CbA1	Cb	421
CbA1	Cb	323
CbA1	Cb	339
CbA1	Cb	960
CbA1	Cb	3000
CbA1	Cb	948
CbA1	Cb	1825
CbA1	Cb	745
CbA1	Cb	736
CbA1	Cb	278
CbA1	Cb	296
CbA1	Cb	790
CbA1	Cb	534
CbA1	Cb	633
CbA1	Cb	453
CbA1	Cb	363
CbA1	Cb	360
CbA1	Cb	272
CbA1	Cb	321
CbA1	Cb	171
CbA1	Cb	399
CbA1	Cb	184
CbA1	Cb	472
CbA1	Cb	1077
CbA1	Cb	390
CbA1	Cb	403
CbA1	Cb	564
CbA1	Cb	293
CbA1	Cb	666
CbA1	Cb	230
CbA1	Cb	382
CbA1	Cb	1077
CbA1	Cb	402
CbA1	Cb	3398
CbA1	Cb	648
CbA1	Cb	172
CbA1	Cb	568
CbA1	Cb	556
CbA1	Cb	455
CbA1	Cb	220
CbA1	Cb	179
CbA1	Cb	184
CbA1	Cb	3375
CbA1	Cb	585
CbA1	Cb	438
CbA1	Cb	2945
CbA1	Cb	402
CbA1	Cb	250
